c1	c2	num
Azerbaijan	Aruba	0
Azerbaijan	Australia	0
Azerbaijan	Austria	51
Azerbaijan	Bahrain	0
Azerbaijan	Bangladesh	0
Azerbaijan	Belarus	2
Azerbaijan	Belgium	1
Azerbaijan	Bermuda	0
Azerbaijan	Brazil	0
Azerbaijan	Bulgaria	15
Azerbaijan	Canada	0
Azerbaijan	Cayman Islands	0
Azerbaijan	China	11
Azerbaijan	Colombia	0
Azerbaijan	Congo, Republic of the	0
Azerbaijan	Croatia	27
Azerbaijan	Cyprus	3
Azerbaijan	Czech Republic	27
Azerbaijan	Denmark	0
Azerbaijan	Egypt	7
Azerbaijan	Estonia	0
Azerbaijan	Finland	0
Azerbaijan	France	144
Azerbaijan	Georgia	1746
Azerbaijan	Germany	173
Azerbaijan	Ghana	0
Azerbaijan	Greece	103
Azerbaijan	Guinea	0
Azerbaijan	Hong Kong	0
Azerbaijan	Hungary	0
Azerbaijan	Iceland	0
Azerbaijan	India	140
Azerbaijan	Indonesia	353
Azerbaijan	Iran	2713
Azerbaijan	Iraq	45
Azerbaijan	Ireland	4
Azerbaijan	Israel	160
Azerbaijan	Italy	762
Azerbaijan	Japan	3
Azerbaijan	Jordan	0
Azerbaijan	Kazakhstan	8
Azerbaijan	Korea, South	4
Azerbaijan	Kuwait	0
Azerbaijan	Kyrgyzstan	2
Azerbaijan	Latvia	0
Azerbaijan	Lebanon	0
Azerbaijan	Libya	21
Azerbaijan	Lithuania	0
Azerbaijan	Luxembourg	0
Azerbaijan	Macedonia	0
Azerbaijan	Malaysia	0
Azerbaijan	Malta	0
Azerbaijan	Mexico	0
Azerbaijan	Moldova	0
Azerbaijan	Mongolia	0
Azerbaijan	Montenegro	0
Azerbaijan	Morocco	8
Azerbaijan	Netherlands	2
Azerbaijan	New Zealand	0
Azerbaijan	Nigeria	0
Azerbaijan	Norway	0
Azerbaijan	Oman	1
Azerbaijan	Pakistan	0
Azerbaijan	Panama	0
Azerbaijan	Papua New Guinea	0
Azerbaijan	Peru	0
Azerbaijan	Philippines	0
Azerbaijan	Poland	1
Azerbaijan	Portugal	67
Azerbaijan	Qatar	0
Azerbaijan	Romania	12
Azerbaijan	Russia	1464
Azerbaijan	Saudi Arabia	0
Azerbaijan	Serbia	0
Azerbaijan	Sierra Leone	0
Azerbaijan	Singapore	0
Azerbaijan	Slovakia	0
Azerbaijan	Slovenia	0
Azerbaijan	South Africa	0
Azerbaijan	Spain	10
Azerbaijan	Sudan	0
Azerbaijan	Sweden	0
Azerbaijan	Switzerland	0
Azerbaijan	Tajikistan	2
Azerbaijan	Thailand	212
Azerbaijan	Togo	0
Azerbaijan	Trinidad and Tobago	0
Azerbaijan	Tunisia	24
Azerbaijan	Turkey	134
Azerbaijan	Turkmenistan	5
Azerbaijan	Ukraine	35
Azerbaijan	United Arab Emirates	1
Azerbaijan	United Kingdom	62
Azerbaijan	United States	126
Azerbaijan	Uzbekistan	1
Azerbaijan	Vietnam	38
Azerbaijan	Yemen	0
Azerbaijan	Zimbabwe	0
Bahamas, The	Argentina	1
Bahamas, The	Aruba	0
Bahamas, The	Australia	1
Bahamas, The	Austria	0
Bahamas, The	Barbados	0
Bahamas, The	Belgium	0
Bahamas, The	Bermuda	0
Bahamas, The	Bolivia	0
Bahamas, The	Br. Virgin Islands	0
Bahamas, The	Brazil	1
Bahamas, The	Canada	2
Bahamas, The	Cayman Islands	0
Bahamas, The	Chile	0
Bahamas, The	China	0
Bahamas, The	Colombia	0
Bahamas, The	Cuba	0
Bahamas, The	Curaçao	0
Bahamas, The	Cyprus	0
Bahamas, The	Dem. People's Korea, South	0
Bahamas, The	Denmark	0
Bahamas, The	Dominica	0
Bahamas, The	Dominican Republic	0
Bahamas, The	Ecuador	0
Bahamas, The	Egypt	0
Bahamas, The	El Salvador	0
Bahamas, The	Finland	0
Bahamas, The	France	2
Bahamas, The	Germany	1
Bahamas, The	Greece	0
Bahamas, The	Grenada	0
Bahamas, The	Guatemala	0
Bahamas, The	Guyana	0
Bahamas, The	Haiti	0
Bahamas, The	Honduras	0
Bahamas, The	Hong Kong	0
Bahamas, The	India	0
Bahamas, The	Israel	0
Bahamas, The	Italy	0
Bahamas, The	Jamaica	0
Bahamas, The	Japan	0
Bahamas, The	Kenya	0
Bahamas, The	Lebanon	0
Bahamas, The	Mexico	0
Bahamas, The	Montserrat	0
Bahamas, The	Netherlands	0
Bahamas, The	Nicaragua	0
Bahamas, The	Norway	0
Bahamas, The	Panama	0
Bahamas, The	Paraguay	0
Bahamas, The	Peru	0
Bahamas, The	Philippines	0
Bahamas, The	Portugal	0
Bahamas, The	Saint Kitts and Nevis	0
Bahamas, The	Saudi Arabia	0
Bahamas, The	Singapore	0
Bahamas, The	South Africa	0
Bahamas, The	Spain	0
Bahamas, The	Sweden	0
Bahamas, The	Switzerland	0
Bahamas, The	Trinidad and Tobago	0
Bahamas, The	Turkey	0
Bahamas, The	Turks and Caicos Islands	0
Bahamas, The	United Kingdom	3
Bahamas, The	United States	70
Bahamas, The	Uruguay	0
Bahamas, The	Venezuela	0
Bahrain	Afghanistan	0
Bahrain	Algeria	16
Bahrain	Andorra	0
Bahrain	Angola	0
Bahrain	Argentina	0
Bahrain	Australia	28
Bahrain	Austria	0
Bahrain	Bangladesh	1
Bahrain	Belgium	1
Bahrain	Bosnia and Herzegovina	4
Bahrain	Brazil	6
Bahrain	Burkina Faso	0
Bahrain	Burma	0
Bahrain	Burundi	0
Bahrain	Cabo Verde	0
Bahrain	Canada	0
Bahrain	Chile	0
Bahrain	China	102
Bahrain	Colombia	0
Bahrain	Congo, Democratic Republic of the	0
Bahrain	Costa Rica	0
Bahrain	Croatia	0
Bahrain	Curaçao	0
Bahrain	Cyprus	0
Bahrain	Czech Republic	2
Bahrain	Dem. People's Korea, South	6
Bahrain	Denmark	2
Bahrain	Djibouti	0
Bahrain	Dominica	0
Bahrain	Ecuador	0
Bahrain	Egypt	24
Bahrain	Eritrea	0
Bahrain	Estonia	0
Bahrain	Ethiopia	0
Bahrain	Fiji	0
Bahrain	Finland	3
Bahrain	France	11
Bahrain	Gambia, The	0
Bahrain	Germany	12
Bahrain	Ghana	0
Bahrain	Greece	0
Bahrain	Guatemala	1
Bahrain	Guinea	0
Bahrain	Haiti	0
Bahrain	Hong Kong	1
Bahrain	Hungary	0
Bahrain	India	127
Bahrain	Indonesia	24
Bahrain	Iran	2
Bahrain	Iraq	11
Bahrain	Ireland	0
Bahrain	Italy	41
Bahrain	Japan	6
Bahrain	Jordan	15
Bahrain	Kazakhstan	0
Bahrain	Kenya	1
Bahrain	Korea, South	1
Bahrain	Kuwait	42
Bahrain	Latvia	0
Bahrain	Lebanon	2
Bahrain	Liberia	1
Bahrain	Libya	4
Bahrain	Luxembourg	0
Bahrain	Macau	0
Bahrain	Madagascar	0
Bahrain	Malaysia	21
Bahrain	Maldives	0
Bahrain	Malta	0
Bahrain	Mauritania	0
Bahrain	Mauritius	0
Bahrain	Mexico	0
Bahrain	Mongolia	0
Bahrain	Morocco	25
Bahrain	Mozambique	8
Bahrain	Namibia	0
Bahrain	Nepal	0
Bahrain	Netherlands	37
Bahrain	New Zealand	9
Bahrain	Nigeria	0
Bahrain	Norway	3
Bahrain	Oman	198
Bahrain	Pakistan	18
Bahrain	Panama	0
Bahrain	Papua New Guinea	0
Bahrain	Peru	26
Bahrain	Philippines	0
Bahrain	Poland	0
Bahrain	Portugal	1
Bahrain	Qatar	201
Bahrain	Romania	0
Bahrain	Russia	2
Bahrain	Saudi Arabia	423
Bahrain	Senegal	0
Bahrain	Seychelles	0
Bahrain	Singapore	10
Bahrain	Slovenia	0
Bahrain	Somalia	0
Bahrain	South Africa	8
Bahrain	Spain	8
Bahrain	Sri Lanka	0
Bahrain	Sudan	3
Bahrain	Swaziland	0
Bahrain	Sweden	1
Bahrain	Switzerland	4
Bahrain	Syria	18
Bahrain	Tanzania	1
Bahrain	Thailand	6
Bahrain	Togo	0
Bahrain	Tunisia	4
Bahrain	Turkey	6
Bahrain	Ukraine	0
Bahrain	United Arab Emirates	155
Bahrain	United Kingdom	11
Bahrain	United States	78
Bahrain	Venezuela	0
Bahrain	Vietnam	0
Bahrain	West Bank	0
Bahrain	Yemen	3
Bahrain	Zimbabwe	0
Bangladesh	Afghanistan	0
Bangladesh	Albania	0
Bangladesh	Algeria	1
Bangladesh	Andorra	0
Bangladesh	Angola	0
Bangladesh	Argentina	1
Bangladesh	Armenia	0
Bangladesh	Australia	29
Bangladesh	Austria	6
Bangladesh	Azerbaijan	0
Bangladesh	Bahrain	0
Bangladesh	Belarus	0
Bangladesh	Belgium	78
Bangladesh	Belize	0
Bangladesh	Benin	0
Bangladesh	Bhutan	0
Bangladesh	Bolivia	0
Bangladesh	Bosnia and Herzegovina	0
Bangladesh	Botswana	0
Bangladesh	Br. Virgin Islands	0
Bangladesh	Brazil	15
Bangladesh	Bulgaria	0
Bangladesh	Burkina Faso	0
Bangladesh	Burma	10212
Bangladesh	Burundi	0
Bangladesh	Cabo Verde	0
Bangladesh	Cambodia	0
Bangladesh	Cameroon	0
Bangladesh	Canada	100
Bangladesh	Central African Republic	0
Bangladesh	Chad	0
Bangladesh	Chile	2
Bangladesh	China	37
Bangladesh	Colombia	1
Bangladesh	Comoros	0
Bangladesh	Congo, Democratic Republic of the	0
Bangladesh	Congo, Republic of the	0
Bangladesh	Costa Rica	0
Bangladesh	Cote d'Ivoire	1
Bangladesh	Croatia	0
Bangladesh	Cuba	0
Bangladesh	Curaçao	0
Bangladesh	Cyprus	0
Bangladesh	Czech Republic	5
Bangladesh	Dem. People's Korea, South	0
Bangladesh	Denmark	38
Bangladesh	Djibouti	0
Bangladesh	Dominica	0
Bangladesh	Dominican Republic	0
Bangladesh	Ecuador	0
Bangladesh	Egypt	2
Bangladesh	El Salvador	0
Bangladesh	Equatorial Guinea	0
Bangladesh	Eritrea	0
Bangladesh	Estonia	0
Bangladesh	Ethiopia	0
Bangladesh	Faroe Islands	0
Bangladesh	Fiji	0
Bangladesh	Finland	5
Bangladesh	France	153
Bangladesh	French Polynesia	0
Bangladesh	Gambia, The	0
Bangladesh	Georgia	0
Bangladesh	Germany	370
Bangladesh	Ghana	0
Bangladesh	Greece	4
Bangladesh	Greenland	0
Bangladesh	Grenada	0
Bangladesh	Guam	0
Bangladesh	Guatemala	0
Bangladesh	Guinea	0
Bangladesh	Guinea-Bissau	0
Bangladesh	Guyana	0
Bangladesh	Haiti	0
Bangladesh	Honduras	0
Bangladesh	Hong Kong	22
Bangladesh	Hungary	1
Bangladesh	Iceland	0
Bangladesh	India	156116
Bangladesh	Indonesia	3
Bangladesh	Iran	9
Bangladesh	Iraq	0
Bangladesh	Ireland	17
Bangladesh	Israel	0
Bangladesh	Italy	97
Bangladesh	Jamaica	0
Bangladesh	Japan	53
Bangladesh	Jordan	0
Bangladesh	Kazakhstan	0
Bangladesh	Kenya	1
Bangladesh	Kiribati	0
Bangladesh	Korea, South	20
Bangladesh	Kuwait	1
Bangladesh	Kyrgyzstan	0
Bangladesh	Laos	0
Bangladesh	Latvia	0
Bangladesh	Lebanon	0
Bangladesh	Lesotho	0
Bangladesh	Liberia	0
Bangladesh	Libya	0
Bangladesh	Lithuania	0
Bangladesh	Macau	0
Bangladesh	Macedonia	0
Bangladesh	Madagascar	0
Bangladesh	Malawi	0
Bangladesh	Malaysia	5
Bangladesh	Maldives	0
Bangladesh	Mali	0
Bangladesh	Malta	0
Bangladesh	Marshall Islands	0
Bangladesh	Mauritania	0
Bangladesh	Mauritius	0
Bangladesh	Mexico	10
Bangladesh	Moldova	0
Bangladesh	Mongolia	0
Bangladesh	Montserrat	0
Bangladesh	Morocco	0
Bangladesh	Mozambique	0
Bangladesh	Namibia	0
Bangladesh	Nepal	0
Bangladesh	Netherlands	82
Bangladesh	New Caledonia	0
Bangladesh	New Zealand	3
Bangladesh	Nicaragua	0
Bangladesh	Niger	0
Bangladesh	Nigeria	1
Bangladesh	Norway	9
Bangladesh	Oman	0
Bangladesh	Pakistan	8
Bangladesh	Panama	1
Bangladesh	Papua New Guinea	0
Bangladesh	Paraguay	0
Bangladesh	Peru	1
Bangladesh	Philippines	1
Bangladesh	Poland	29
Bangladesh	Portugal	6
Bangladesh	Qatar	1
Bangladesh	Romania	1
Bangladesh	Russia	13
Bangladesh	Rwanda	0
Bangladesh	Samoa	0
Bangladesh	Sao Tome and Principe	0
Bangladesh	Saudi Arabia	12
Bangladesh	Senegal	0
Bangladesh	Serbia	0
Bangladesh	Seychelles	0
Bangladesh	Sierra Leone	0
Bangladesh	Singapore	15
Bangladesh	Slovakia	6
Bangladesh	Slovenia	1
Bangladesh	Solomon Islands	0
Bangladesh	Somalia	0
Bangladesh	South Africa	6
Bangladesh	Spain	105
Bangladesh	Sri Lanka	4
Bangladesh	Sudan	5
Bangladesh	Suriname	0
Bangladesh	Swaziland	0
Bangladesh	Sweden	38
Bangladesh	Switzerland	12
Bangladesh	Syria	3
Bangladesh	Tajikistan	0
Bangladesh	Tanzania	0
Bangladesh	Thailand	4
Bangladesh	Timor-Leste	0
Bangladesh	Togo	0
Bangladesh	Tokelau	0
Bangladesh	Tonga	0
Bangladesh	Trinidad and Tobago	0
Bangladesh	Tunisia	0
Bangladesh	Turkey	64
Bangladesh	Uganda	1
Bangladesh	Ukraine	2
Bangladesh	United Arab Emirates	15
Bangladesh	United Kingdom	226
Bangladesh	United States	500
Bangladesh	Uruguay	0
Bangladesh	Uzbekistan	0
Bangladesh	Vanuatu	0
Bangladesh	Venezuela	0
Bangladesh	Vietnam	5
Bangladesh	West Bank	0
Bangladesh	Yemen	0
Bangladesh	Zambia	0
Bangladesh	Zimbabwe	0
Barbados	Andorra	0
Barbados	Anguilla	0
Barbados	Antigua and Barbuda	2
Barbados	Argentina	0
Barbados	Aruba	0
Barbados	Australia	0
Barbados	Austria	0
Barbados	Bahamas, The	1
Barbados	Bahrain	0
Barbados	Bangladesh	0
Barbados	Belgium	0
Barbados	Belize	0
Barbados	Bermuda	0
Barbados	Bhutan	0
Barbados	Bonaire	0
Barbados	Bosnia and Herzegovina	0
Barbados	Bouvet Island	0
Barbados	Br. Virgin Islands	1
Barbados	Brazil	0
Barbados	Bulgaria	0
Barbados	Cambodia	0
Barbados	Canada	3
Barbados	Cayman Islands	0
Barbados	Chile	0
Barbados	China	3
Barbados	Colombia	0
Barbados	Costa Rica	0
Barbados	Croatia	0
Barbados	Cuba	0
Barbados	Curaçao	3
Barbados	Cyprus	0
Barbados	Czech Republic	0
Barbados	Dem. People's Korea, South	0
Barbados	Denmark	0
Barbados	Dominica	1
Barbados	Dominican Republic	1
Barbados	Ecuador	0
Barbados	El Salvador	0
Barbados	Ethiopia	0
Barbados	Fiji	0
Barbados	Finland	0
Barbados	France	2
Barbados	Gabon	0
Barbados	Georgia	0
Barbados	Germany	1
Barbados	Ghana	0
Barbados	Greece	0
Barbados	Grenada	3
Barbados	Guatemala	0
Barbados	Guinea	0
Barbados	Guyana	6
Barbados	Haiti	0
Barbados	Holy See (Vatican City)	0
Barbados	Honduras	0
Barbados	Hong Kong	0
Barbados	Hungary	0
Barbados	India	0
Barbados	Indonesia	0
Barbados	Iran	0
Barbados	Ireland	0
Barbados	Israel	0
Barbados	Italy	0
Barbados	Jamaica	6
Barbados	Japan	0
Barbados	Kenya	0
Barbados	Korea, South	0
Barbados	Lebanon	0
Barbados	Lesotho	0
Barbados	Libya	0
Barbados	Lithuania	0
Barbados	Malaysia	0
Barbados	Malta	0
Barbados	Mauritius	0
Barbados	Mexico	0
Barbados	Montserrat	0
Barbados	Morocco	0
Barbados	Namibia	0
Barbados	Netherlands	1
Barbados	New Zealand	0
Barbados	Nicaragua	0
Barbados	Nigeria	0
Barbados	Norway	0
Barbados	Pakistan	0
Barbados	Panama	0
Barbados	Papua New Guinea	0
Barbados	Paraguay	0
Barbados	Peru	0
Barbados	Philippines	0
Barbados	Poland	0
Barbados	Portugal	2
Barbados	Qatar	0
Barbados	Russia	0
Barbados	Saint Kitts and Nevis	2
Barbados	Saint Lucia	5
Barbados	Saint Vincent and the Grenadines	3
Barbados	Sao Tome and Principe	0
Barbados	Saudi Arabia	0
Barbados	Senegal	0
Barbados	Sierra Leone	0
Barbados	Singapore	0
Barbados	Sint Maarten	0
Barbados	Slovakia	0
Barbados	Slovenia	0
Barbados	South Africa	0
Barbados	South Sudan	0
Barbados	Spain	1
Barbados	Sudan	0
Barbados	Suriname	2
Barbados	Swaziland	0
Barbados	Sweden	0
Barbados	Switzerland	0
Barbados	Tanzania	0
Barbados	Thailand	0
Barbados	Trinidad and Tobago	15
Barbados	Tunisia	0
Barbados	Turkey	0
Barbados	Turks and Caicos Islands	0
Barbados	Ukraine	0
Barbados	United Arab Emirates	0
Barbados	United Kingdom	2
Barbados	United States	22
Barbados	Uruguay	0
Barbados	Venezuela	0
Barbados	Vietnam	0
Barbados	Zambia	0
Barbados	Zimbabwe	0
Belarus	Afghanistan	0
Belarus	Albania	0
Belarus	Algeria	0
Belarus	Angola	0
Belarus	Argentina	0
Belarus	Armenia	3
Belarus	Australia	1
Belarus	Austria	3
Belarus	Azerbaijan	16
Belarus	Bahrain	0
Belarus	Bangladesh	12
Belarus	Barbados	0
Belarus	Belgium	16
Belarus	Belize	0
Belarus	Benin	0
Belarus	Bermuda	0
Belarus	Bolivia	0
Belarus	Bosnia and Herzegovina	1
Belarus	Br. Virgin Islands	1
Belarus	Brazil	52
Belarus	Bulgaria	2
Belarus	Burkina Faso	0
Belarus	Burma	0
Belarus	Cambodia	1
Belarus	Cameroon	0
Belarus	Canada	3
Belarus	Chad	0
Belarus	Chile	0
Belarus	China	46
Belarus	Colombia	1
Belarus	Congo, Democratic Republic of the	0
Belarus	Congo, Republic of the	0
Belarus	Costa Rica	0
Belarus	Cote d'Ivoire	2
Belarus	Croatia	2
Belarus	Cuba	3
Belarus	Cyprus	2
Belarus	Czech Republic	10
Belarus	Dem. People's Korea, South	0
Belarus	Denmark	1
Belarus	Djibouti	0
Belarus	Dominican Republic	0
Belarus	Ecuador	1
Belarus	Egypt	4
Belarus	El Salvador	0
Belarus	Equatorial Guinea	0
Belarus	Estonia	11
Belarus	Ethiopia	0
Belarus	Fiji	0
Belarus	Finland	13
Belarus	France	9
Belarus	Gabon	0
Belarus	Gambia, The	0
Belarus	Georgia	2
Belarus	Germany	174
Belarus	Ghana	1
Belarus	Greece	0
Belarus	Guatemala	0
Belarus	Guinea	0
Belarus	Guyana	0
Belarus	Honduras	0
Belarus	Hong Kong	1
Belarus	Hungary	7
Belarus	Iceland	0
Belarus	India	17
Belarus	Indonesia	9
Belarus	Iran	3
Belarus	Iraq	0
Belarus	Ireland	0
Belarus	Israel	0
Belarus	Italy	91
Belarus	Japan	2
Belarus	Jordan	1
Belarus	Kazakhstan	87
Belarus	Kenya	0
Belarus	Korea, South	3
Belarus	Kuwait	0
Belarus	Kyrgyzstan	10
Belarus	Laos	0
Belarus	Latvia	483
Belarus	Lebanon	2
Belarus	Liberia	0
Belarus	Libya	0
Belarus	Lithuania	1817
Belarus	Luxembourg	0
Belarus	Macau	0
Belarus	Macedonia	1
Belarus	Madagascar	0
Belarus	Malawi	0
Belarus	Malaysia	6
Belarus	Mali	1
Belarus	Malta	5
Belarus	Mauritania	0
Belarus	Mauritius	0
Belarus	Mexico	1
Belarus	Moldova	27
Belarus	Mongolia	11
Belarus	Montenegro	0
Belarus	Morocco	1
Belarus	Mozambique	1
Belarus	Nepal	0
Belarus	Netherlands	335
Belarus	New Zealand	1
Belarus	Nicaragua	0
Belarus	Niger	0
Belarus	Nigeria	3
Belarus	Norway	17
Belarus	Oman	1
Belarus	Pakistan	4
Belarus	Panama	0
Belarus	Papua New Guinea	0
Belarus	Paraguay	0
Belarus	Peru	0
Belarus	Philippines	2
Belarus	Poland	1080
Belarus	Portugal	1
Belarus	Qatar	0
Belarus	Romania	8
Belarus	Russia	5184
Belarus	Rwanda	0
Belarus	Saudi Arabia	1
Belarus	Senegal	1
Belarus	Serbia	10
Belarus	Sierra Leone	0
Belarus	Singapore	1
Belarus	Slovakia	6
Belarus	Slovenia	1
Belarus	Somalia	0
Belarus	South Africa	3
Belarus	Spain	2
Belarus	Sri Lanka	2
Belarus	Sudan	2
Belarus	Sweden	5
Belarus	Switzerland	1
Belarus	Syria	0
Belarus	Tajikistan	3
Belarus	Tanzania	0
Belarus	Thailand	5
Belarus	Togo	0
Belarus	Tunisia	2
Belarus	Turkey	17
Belarus	Turkmenistan	32
Belarus	Uganda	0
Belarus	Ukraine	3387
Belarus	United Arab Emirates	4
Belarus	United Kingdom	102
Belarus	United States	9
Belarus	Uruguay	2
Belarus	Uzbekistan	9
Belarus	Venezuela	8
Belarus	Vietnam	12
Belarus	Yemen	0
Belarus	Zambia	0
Belarus	Zimbabwe	0
Belgium	Afghanistan	3
Belgium	Albania	1
Belgium	Algeria	78
Belgium	American Samoa	0
Belgium	Andorra	1
Belgium	Angola	30
Belgium	Anguilla	0
Belgium	Antarctica	0
Belgium	Antigua and Barbuda	3
Belgium	Argentina	72
Belgium	Armenia	5
Belgium	Aruba	0
Belgium	Australia	134
Belgium	Austria	253
Belgium	Azerbaijan	5
Belgium	Bahamas, The	3
Belgium	Bahrain	4
Belgium	Bangladesh	7
Belgium	Barbados	0
Belgium	Belarus	21
Belgium	Belize	0
Belgium	Benin	13
Belgium	Bermuda	0
Belgium	Bhutan	0
Belgium	Bolivia	2
Belgium	Bonaire	0
Belgium	Bosnia and Herzegovina	4
Belgium	Botswana	7
Belgium	Bouvet Island	0
Belgium	Br. Virgin Islands	0
Belgium	Brazil	249
Belgium	Bulgaria	36
Belgium	Burkina Faso	5
Belgium	Burma	2
Belgium	Burundi	2
Belgium	Cabo Verde	2
Belgium	Cambodia	2
Belgium	Cameroon	22
Belgium	Canada	168
Belgium	Cayman Islands	0
Belgium	Central African Republic	1
Belgium	Chad	4
Belgium	Chile	35
Belgium	China	532
Belgium	Christmas Islands	0
Belgium	Cocos Islands	0
Belgium	Colombia	28
Belgium	Comoros	0
Belgium	Congo, Democratic Republic of the	25
Belgium	Congo, Republic of the	10
Belgium	Cook Islands	0
Belgium	Costa Rica	3
Belgium	Cote d'Ivoire	17
Belgium	Croatia	15
Belgium	Cuba	3
Belgium	Curaçao	1
Belgium	Cyprus	14
Belgium	Czech Republic	199
Belgium	Dem. People's Korea, South	0
Belgium	Denmark	180
Belgium	Djibouti	1
Belgium	Dominica	0
Belgium	Dominican Republic	3
Belgium	Ecuador	9
Belgium	Egypt	88
Belgium	El Salvador	2
Belgium	Equatorial Guinea	4
Belgium	Eritrea	0
Belgium	Estonia	23
Belgium	Ethiopia	12
Belgium	FS Micronesia	0
Belgium	Falkland Islands (Malvinas)	0
Belgium	Faroe Islands	0
Belgium	Fiji	0
Belgium	Finland	143
Belgium	Fr. South Antarctic Terr.	0
Belgium	France	8535
Belgium	French Polynesia	2
Belgium	Gabon	13
Belgium	Gambia, The	1
Belgium	Georgia	7
Belgium	Germany	5475
Belgium	Ghana	37
Belgium	Gibraltar	166
Belgium	Greece	92
Belgium	Greenland	0
Belgium	Grenada	0
Belgium	Guam	0
Belgium	Guatemala	3
Belgium	Guinea	8
Belgium	Guinea-Bissau	0
Belgium	Guyana	1
Belgium	Haiti	1
Belgium	Holy See (Vatican City)	0
Belgium	Honduras	1
Belgium	Hong Kong	164
Belgium	Hungary	127
Belgium	Iceland	4
Belgium	India	586
Belgium	Indonesia	33
Belgium	Iran	18
Belgium	Iraq	16
Belgium	Ireland	127
Belgium	Israel	156
Belgium	Italy	1158
Belgium	Jamaica	4
Belgium	Japan	258
Belgium	Jordan	14
Belgium	Kazakhstan	21
Belgium	Kenya	9
Belgium	Kiribati	0
Belgium	Korea, South	99
Belgium	Kuwait	12
Belgium	Kyrgyzstan	1
Belgium	Laos	2
Belgium	Latvia	21
Belgium	Lebanon	28
Belgium	Lesotho	0
Belgium	Liberia	1
Belgium	Libya	17
Belgium	Lithuania	65
Belgium	Luxembourg	1487
Belgium	Macau	0
Belgium	Macedonia	3
Belgium	Madagascar	6
Belgium	Malawi	2
Belgium	Malaysia	45
Belgium	Maldives	0
Belgium	Mali	5
Belgium	Malta	10
Belgium	Marshall Islands	0
Belgium	Mauritania	10
Belgium	Mauritius	6
Belgium	Mexico	78
Belgium	Moldova	3
Belgium	Mongolia	1
Belgium	Montenegro	1
Belgium	Montserrat	0
Belgium	Morocco	58
Belgium	Mozambique	4
Belgium	Namibia	1
Belgium	Nauru	0
Belgium	Nepal	0
Belgium	Netherlands	7038
Belgium	New Caledonia	2
Belgium	New Zealand	15
Belgium	Nicaragua	1
Belgium	Niger	5
Belgium	Nigeria	146
Belgium	Norfolk Islands	0
Belgium	Norway	138
Belgium	Oman	14
Belgium	Pakistan	26
Belgium	Palau	1
Belgium	Panama	8
Belgium	Papua New Guinea	0
Belgium	Paraguay	2
Belgium	Peru	20
Belgium	Philippines	20
Belgium	Pitcairn	0
Belgium	Poland	422
Belgium	Portugal	120
Belgium	Qatar	12
Belgium	Romania	88
Belgium	Russia	381
Belgium	Rwanda	3
Belgium	Saint Helena	0
Belgium	Saint Kitts and Nevis	0
Belgium	Saint Lucia	0
Belgium	Saint Pierre and Miquelon	0
Belgium	Saint Vincent and the Grenadines	0
Belgium	Samoa	0
Belgium	San Marino	0
Belgium	Sao Tome and Principe	0
Belgium	Saudi Arabia	125
Belgium	Senegal	30
Belgium	Serbia	16
Belgium	Seychelles	1
Belgium	Sierra Leone	4
Belgium	Singapore	87
Belgium	Sint Maarten	0
Belgium	Slovakia	68
Belgium	Slovenia	37
Belgium	Solomon Islands	0
Belgium	Somalia	0
Belgium	South Africa	109
Belgium	South Georgia and the South Sandwich Islands	0
Belgium	South Sudan	0
Belgium	Spain	616
Belgium	Sri Lanka	13
Belgium	Sudan	4
Belgium	Suriname	2
Belgium	Swaziland	0
Belgium	Sweden	362
Belgium	Switzerland	353
Belgium	Syria	4
Belgium	Tajikistan	0
Belgium	Tanzania	5
Belgium	Thailand	73
Belgium	Timor-Leste	0
Belgium	Togo	105
Belgium	Tokelau	0
Belgium	Tonga	0
Belgium	Trinidad and Tobago	1
Belgium	Tunisia	28
Belgium	Turkey	343
Belgium	Turkmenistan	1
Belgium	Turks and Caicos Islands	0
Belgium	Tuvalu	0
Belgium	Uganda	3
Belgium	Ukraine	57
Belgium	United Arab Emirates	216
Belgium	United Kingdom	1948
Belgium	United States	1337
Belgium	United States Minor Outlying Islands	0
Belgium	Uruguay	8
Belgium	Uzbekistan	3
Belgium	Vanuatu	0
Belgium	Venezuela	21
Belgium	Vietnam	28
Belgium	Wallis and Futuna Islands	0
Belgium	West Bank	0
Belgium	Yemen	28
Belgium	Zambia	3
Belgium	Zimbabwe	1
Belize	Anguilla	0
Belize	Argentina	0
Belize	Australia	0
Belize	Austria	0
Belize	Bangladesh	0
Belize	Barbados	0
Belize	Belgium	0
Belize	Bosnia and Herzegovina	0
Belize	Br. Virgin Islands	0
Belize	Brazil	0
Belize	Bulgaria	0
Belize	Canada	0
Belize	Cayman Islands	0
Belize	Chile	0
Belize	China	2
Belize	Colombia	0
Belize	Costa Rica	0
Belize	Cuba	0
Belize	Curaçao	0
Belize	Czech Republic	0
Belize	Djibouti	0
Belize	Dominica	0
Belize	Dominican Republic	0
Belize	El Salvador	0
Belize	France	0
Belize	Germany	0
Belize	Greece	0
Belize	Grenada	0
Belize	Guatemala	168
Belize	Guyana	1
